ARMAS MEDIOS;DEPARTAMENTO;MUNICIPIO;FECHA HECHO;DELITO ;GENERO;AGRUPA EDAD PERSONA;CODIGO DANE;CANTIDAD
SIN EMPLEO DE ARMAS;NARIÑO;SANDONÁ;10/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52683000;1
SIN EMPLEO DE ARMAS;NARIÑO;SANDONÁ;21/11/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;MENORES;52683000;1
SIN EMPLEO DE ARMAS;NARIÑO;SANTA BÁRBARA;20/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52696000;1
SIN EMPLEO DE ARMAS;NARIÑO;SANTA BÁRBARA;1/03/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52696000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;13/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;15/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;1/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;1/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;16/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;17/03/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;17/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;1/05/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;15/05/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;28/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TAMINANGO;15/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52786000;1
SIN EMPLEO DE ARMAS;NARIÑO;TANGUA;24/05/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52788000;1
SIN EMPLEO DE ARMAS;NARIÑO;TÚQUERRES;4/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52838000;1
SIN EMPLEO DE ARMAS;NARIÑO;TÚQUERRES;4/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;52838000;1
SIN EMPLEO DE ARMAS;NARIÑO;TÚQUERRES;11/01/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;52838000;1
SIN EMPLEO DE ARMAS;NARIÑO;TÚQUERRES;20/07/2020;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADULTOS;52838000;1
SIN EMPLEO DE ARMAS;NARIÑO;TÚQUERRES;16/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52838000;1
SIN EMPLEO DE ARMAS;NARIÑO;TÚQUERRES;19/10/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;MENORES;52838000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;ABREGO;1/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54003000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;ABREGO;1/06/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;54003000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;ABREGO;12/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;54003000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;ABREGO;24/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54003000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;ABREGO;24/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;54003000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;ABREGO;21/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54003000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;ABREGO;11/11/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54003000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;BOCHALEMA;10/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;54099000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;BOCHALEMA;28/06/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54099000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;BOCHALEMA;13/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54099000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;BUCARASICA;1/01/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;54109000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CACHIRÁ;13/03/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;54128000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CHINÁCOTA;2/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;54172000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CHINÁCOTA;16/05/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54172000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CHINÁCOTA;23/05/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54172000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CHINÁCOTA;24/05/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54172000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CHINÁCOTA;7/11/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54172000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CHINÁCOTA;1/12/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54172000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CONVENCIÓN;24/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54206000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CONVENCIÓN;30/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54206000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);2/01/2020;ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);3/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;2
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);4/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);4/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);5/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);9/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);16/01/2020;ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);17/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);18/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;3
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);18/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);20/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;2
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);21/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);22/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);23/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);24/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;2
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);30/01/2020;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);4/02/2020;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);8/02/2020;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);13/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);17/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);19/02/2020;ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);21/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);21/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);22/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;2
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);22/02/2020;ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);24/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;5
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);25/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);25/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);28/02/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;MASCULINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);28/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);2/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);3/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);4/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);4/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);4/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);6/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);8/03/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);8/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);8/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);10/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);11/03/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);11/03/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);13/03/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);16/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;2
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);17/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);25/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);31/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);10/04/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);17/04/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;MASCULINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);21/04/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);22/04/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);26/04/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);27/04/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);4/05/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);14/05/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);20/05/2020;ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);24/05/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);28/05/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);3/06/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);16/06/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);18/06/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);2/07/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);10/07/2020;ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);15/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);19/07/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;2
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);10/08/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;2
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);20/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);26/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;54001000;2
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);2/09/2020;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);3/09/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;MASCULINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);4/09/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);8/09/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);10/09/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);10/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);12/09/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);15/09/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);20/09/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);24/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);1/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);7/10/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);13/10/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);13/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);16/10/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);20/10/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);20/10/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);21/10/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;MASCULINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);23/10/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;MASCULINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);28/10/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;MASCULINO;ADULTOS;54001000;1
