ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;DELITO ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);20/10/2022;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADOLESCENTES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);24/10/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);25/10/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52001000;2
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);25/10/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);26/10/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);26/10/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;52001000;2
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);27/10/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);27/10/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;52001000;9
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);27/10/2022;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);30/10/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);01/11/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);01/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);04/11/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);04/11/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);06/11/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);08/11/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);10/11/2022;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);15/11/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);16/11/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);17/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);21/11/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);24/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);25/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);29/11/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);30/11/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);30/11/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);02/12/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);05/12/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);07/12/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);07/12/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);08/12/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52001000;2
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);08/12/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);10/12/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);10/12/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);12/12/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);12/12/2022;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);13/12/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);13/12/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;52001000;2
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);13/12/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);14/12/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);14/12/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);16/12/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);21/12/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;52001000;1
SIN EMPLEO DE ARMAS;NARIÑO;PASTO (CT);24/12/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;52001000;2
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;27/03/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;20/04/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;28/04/2022;ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR;FEMENINO;ADOLESCENTES;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;09/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;01/06/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;07/06/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;17/06/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;30/08/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;20/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;01/10/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POLICARPA;24/10/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;52540000;1
SIN EMPLEO DE ARMAS;NARIÑO;POTOSÍ;14/02/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52560000;1
SIN EMPLEO DE ARMAS;NARIÑO;POTOSÍ;12/04/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52560000;1
SIN EMPLEO DE ARMAS;NARIÑO;POTOSÍ;03/06/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52560000;1
SIN EMPLEO DE ARMAS;NARIÑO;POTOSÍ;08/06/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52560000;1
SIN EMPLEO DE ARMAS;NARIÑO;POTOSÍ;11/06/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52560000;1
SIN EMPLEO DE ARMAS;NARIÑO;POTOSÍ;20/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;52560000;1
SIN EMPLEO DE ARMAS;NARIÑO;POTOSÍ;07/08/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52560000;2
SIN EMPLEO DE ARMAS;NARIÑO;POTOSÍ;26/10/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;52560000;1
SIN EMPLEO DE ARMAS;NARIÑO;PUERRES;10/06/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;52573000;1
SIN EMPLEO DE ARMAS;NARIÑO;PUERRES;15/06/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADOLESCENTES;52573000;1
SIN EMPLEO DE ARMAS;NARIÑO;PUERRES;07/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;52573000;2
SIN EMPLEO DE ARMAS;NARIÑO;PUPIALES;28/03/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52585000;1
SIN EMPLEO DE ARMAS;NARIÑO;PUPIALES;19/06/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52585000;1
SIN EMPLEO DE ARMAS;NARIÑO;PUPIALES;05/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52585000;2
SIN EMPLEO DE ARMAS;NARIÑO;PUPIALES;05/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52585000;5
SIN EMPLEO DE ARMAS;NARIÑO;PUPIALES;27/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52585000;1
SIN EMPLEO DE ARMAS;NARIÑO;PUPIALES;31/07/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;52585000;2
SIN EMPLEO DE ARMAS;NARIÑO;PUPIALES;03/08/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52585000;1
SIN EMPLEO DE ARMAS;NARIÑO;PUPIALES;27/08/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52585000;1
SIN EMPLEO DE ARMAS;NARIÑO;PUPIALES;03/10/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52585000;1
SIN EMPLEO DE ARMAS;NARIÑO;PUPIALES;14/11/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52585000;1
SIN EMPLEO DE ARMAS;NARIÑO;RICAURTE;24/01/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;52612000;1
SIN EMPLEO DE ARMAS;NARIÑO;RICAURTE;26/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52612000;1
SIN EMPLEO DE ARMAS;NARIÑO;RICAURTE;23/06/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADULTOS;52612000;1
SIN EMPLEO DE ARMAS;NARIÑO;RICAURTE;13/09/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;52612000;1
SIN EMPLEO DE ARMAS;NARIÑO;RICAURTE;30/09/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;52612000;1
SIN EMPLEO DE ARMAS;NARIÑO;RICAURTE;16/10/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;52612000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAMANIEGO;07/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52678000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAMANIEGO;05/04/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52678000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAMANIEGO;24/06/2022;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;52678000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAMANIEGO;25/06/2022;ARTÍCULO 210 A. ACOSO SEXUAL;FEMENINO;ADOLESCENTES;52678000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAMANIEGO;28/07/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52678000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAMANIEGO;11/10/2022;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;52678000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;18/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;24/01/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;11/02/2022;ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;21/02/2022;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;21/02/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;12/03/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;15/03/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;19/03/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;2
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;22/03/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;52835000;2
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;25/03/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;29/03/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;31/03/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;14/04/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;17/04/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;17/04/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;52835000;2
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;01/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;04/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;06/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;08/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;08/05/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;09/05/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;11/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;27/05/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;28/05/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;19/06/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;21/06/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;22/06/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;27/06/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;04/07/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;05/07/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;05/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;05/07/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;06/07/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;07/07/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;09/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;10/07/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;19/07/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;21/07/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;21/07/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;25/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;27/07/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;01/08/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;04/08/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;13/08/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;31/08/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;01/09/2022;ARTÍCULO 210 A. ACOSO SEXUAL;MASCULINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;02/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;MASCULINO;ADULTOS;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;07/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;08/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52835000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;10/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;52835000;2
SIN EMPLEO DE ARMAS;NARIÑO;SAN ANDRES DE TUMACO;14/09/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;52835000;1
